1.0.-Etxebizitza salerosketak. 2014ko 4. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 04 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;253,00;285,00;179,00;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;307,00;311,00;284,00;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;254,00;307,00;158,00;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;325,00;325,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;275,00;280,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;285,00;262,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;306,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;283,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;324,00;326,00;322,00;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;284,00;273,00;297,00;;;;;;
Eskualde Egitura/Áreas funcionales;Mungia;348,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;295,00;310,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;295,00;303,00;275,00;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezinaren mota.  2014ko 4. hiruhilekoa;;;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 04 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;;;
Nazionala/Nacional;ESPAÑA;265,00;273,00;157,00;283,00;173,00;144,00;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;270,00;286,00;148,00;254,00;177,00;147,00;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;260,00;270,00;177,00;260,00;147,00;162,00;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;260,00;267,00;163,00;282,00;148,00;137,00;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;249,00;255,00;175,00;279,00; n.d. ;122,00;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;249,00;261,00;133,00;247,00;192,00; n.d. ;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;221,00;236,00;127,00;222,00;161,00;139,00;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;272,00;277,00;137,00;307,00; n.d. ; n.d. ;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;258,00;266,00;149,00;287,00;164,00;167,00;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;262,00;274,00;152,00;293,00;199,00;111,00;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;267,00;275,00;151,00;285,00;198,00;134,00;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;268,00;282,00;168,00;326,00;235,00;141,00;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;258,00;263,00;160,00;287,00;128,00;174,00;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;322,00;326,00;150,00;368,00;261,00; n.d. ;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;253,00;262,00;157,00;272,00;199,00;150,00;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;242,00;248,00;173,00;281,00;204,00;152,00;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;214,00;225,00;150,00;211,00; n.d. ; n.d. ;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;253,00;253,00;169,00;290,00;205,00;147,00;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;264,00;282,00;138,00;240,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;282,00;298,00;146,00;269,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Bilbao;274,00;310,00;162,00;192,00; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;312,00;315,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;245,00;248,00;145,00;325,00; n.d. ;167,00;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;284,00;304,00;141,00;270,00;184,00;129,00;;;
Eskualde Egitura/Áreas funcionales;Álava Central;266,00;284,00;136,00;240,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;237,00;241,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;231,00;253,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;281,00;307,00;150,00;225,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;250,00;254,00;150,00;300,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Durango;303,00;325,00; n.d. ;315,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Eibar;261,00;275,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;275,00;285,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Igorre;228,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laguardia;283,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;326,00;324,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;273,00;284,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Mungia;348,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Tolosa;285,00;295,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;283,00;295,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
;;;;;;;;;;
;;;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata-kostuari buruz ehunekoa. 2014ko 4. hiruhilekoa;;;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 04 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                           ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;;;
Nazionala/Nacional;ESPAÑA;553,44;1.882,87;29,39;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;604,35;2.238,37;27,00;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;467,79;1.698,49;27,54;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;500,63;1.786,22;28,03;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;463,63;1.855,66;24,98;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;685,07;1.735,44;39,48;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;431,36;1.561,93;27,62;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;462,08;1.720,86;26,85;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;424,95;1.674,25;25,38;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;399,03;1.719,52;23,21;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;588,93;1.998,99;29,46;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;351,84;1.547,07;22,74;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;457,77;1.656,30;27,64;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;907,71;2.250,27;40,34;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;388,19;1.679,47;23,11;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;597,87;1.970,85;30,34;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;584,92;1.752,87;33,37;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;442,42;1.658,98;26,67;;;;;;
;;;;;;;;;;
3.5.2.- Interes-mota. Zenbatekoa (%). 2014ko 4. hiruhilekoa;;;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 04 trimestre 2014;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;;;
Nazionala/Nacional;ESPAÑA;3,37;;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;3,16;;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;3,44;;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;3,59;;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;3,40;;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;3,48;;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;3,53;;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;3,25;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;3,25;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;3,22;;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;3,38;;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;3,45;;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;3,45;;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;3,12;;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;3,56;;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;3,44;;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;3,30;;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;3,48;;;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;3,13;;;;;;;;
Lurraldea/TTHH;GIPUZKOA;3,37;;;;;;;;
Lurraldea/TTHH;BIZKAIA;3,02;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
