1.0.-Etxebizitza salerosketak. 2016ko 2. hiruhilekoa;;;;;;;;
1.0.- Número de compraventas de vivienda. 2 trimestre 2016;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;
Nazionala/Nacional;ESPAÑA;268,00;276,00;170,00;279,00;240,00;159,00;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;276,00;290,00;165,00;260,00;217,00;140,00;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;271,00;277,00;176,00;291,00;236,00;174,00;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;256,00;260,00;151,00;292,00;158,00;159,00;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;251,00;264,00;168,00;280,00;151,00;140,00;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;245,00;252,00;159,00;249,00;169,00; n.d. ;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;237,00;246,00;149,00;272,00;167,00;159,00;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;268,00;276,00;142,00;290,00; n.d. ;139,00;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;266,00;273,00;181,00;288,00;202,00;166,00;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;282,00;283,00;168,00;310,00;346,00;156,00;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;270,00;275,00;161,00;298,00;234,00;155,00;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;274,00;283,00;193,00;324,00;235,00;136,00;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;273,00;279,00;189,00;301,00;218,00;167,00;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;294,00;301,00;170,00;269,00;295,00;175,00;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;267,00;271,00;174,00;307,00;237,00;169,00;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;252,00;267,00;178,00;239,00;138,00;153,00;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;256,00;266,00;166,00;279,00; n.d. ; n.d. ;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;255,00;262,00;181,00;245,00;246,00;157,00;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;284,00;294,00;164,00;295,00; n.d. ; n.d. ;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;280,00;297,00;140,00;247,00; n.d. ; n.d. ;
Hiriburak/Capitales de TTHH;Bilbao;288,00;295,00;153,00;322,00; n.d. ; n.d. ;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;283,00;301,00;202,00; n.d. ; n.d. ; n.d. ;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;263,00;278,00;181,00;246,00;196,00;124,00;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;275,00;291,00;161,00;252,00;217,00;165,00;
Eskualde Egitura/Áreas funcionales;Álava Central;284,00;295,00;164,00;295,00; n.d. ;122,00;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;247,00;269,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;254,00;270,00;178,00; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;277,00;291,00;159,00;248,00; n.d. ;165,00;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;262,00;279,00;161,00;220,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Durango;304,00;303,00;174,00;370,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Eibar;281,00;287,00;195,00;343,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;290,00;310,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Igorre;259,00;293,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Laguardia;257,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;291,00;306,00; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;265,00;298,00;165,00;218,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Mungia;246,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Tolosa;294,00;309,00; n.d. ;331,00; n.d. ; n.d. ;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;298,00;307,00; n.d. ;316,00; n.d. ; n.d. ;
;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata-kostuari buruz ehunekoa. 2016ko 2. hiruhilekoa;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 2 trimestre 2016;;;;;;;;
;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                         ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;
Nazionala/Nacional;ESPAÑA;523,09;1.902,51;27,49;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;584,80;2.222,48;26,31;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;474,30;1.713,40;27,68;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;451,30;1.817,87;24,83;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;401,26;1.892,59;21,20;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;686,07;1.773,63;38,68;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;429,49;1.602,30;26,80;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;489,02;1.759,71;27,79;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;415,34;1.715,94;24,20;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;375,90;1.656,69;22,69;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;608,12;2.017,11;30,15;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;325,12;1.563,13;20,80;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;418,72;1.652,43;25,34;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;748,65;2.303,21;32,50;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;363,32;1.701,99;21,35;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;466,82;1.963,26;23,78;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;381,70;1.778,09;21,47;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;389,61;1.664,66;23,40;;;;
;;;;;;;;
3.5.2.- Interes-mota. Zenbatekoa (%). 2016ko 2. hiruhilekoa;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 2 trimestre 2016;;;;;;;;
;;;;;;;;
;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;
Nazionala/Nacional;ESPAÑA;2,39;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;2,20;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;2,47;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;2,48;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;2,19;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;2,71;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;2,52;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;2,18;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;2,19;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;2,16;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;2,50;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;2,22;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;2,54;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;2,17;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;2,59;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;2,26;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;2,20;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;2,44;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;2,10;;;;;;
Lurraldea/TTHH;GIPUZKOA;2,17;;;;;;
Lurraldea/TTHH;BIZKAIA;2,25;;;;;;
;;;;;;;;
Iturria: Erregistratzaileetako eta Euskadiaren Jabetza-Erregistroetako Elkargoa.;;;;;;;;
Fuente:  Colegio de Registradores y Registros de la Propiedad del País Vasco.;;;;;;;;
