AÑO;TRIMESTRE;CONCEPTO;DESGLOSE;AMBITO;VIV GENERAL;VIV NUEVA;VIV USADA;CUOTA MES;COSTE SALARIAL;PORCNT SB ING;PLAZO M;INTERES;PIB anual(M);VAR PIB;PIB PER CAPITA;VAR ANUAL PER CAPITA;SAL MEDIO
2014;T4;Precio viv m2;Áreas funcionales;Balmaseda-Zalla;1258; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Áreas funcionales;Beasain-Zumárraga;2345; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Áreas funcionales;Bilbao Metropolitano;2259;2529;2189;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Áreas funcionales;Donostia-San Sebastián;3068;2952;3092;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Áreas funcionales;Durango;2059;2173;1924;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Áreas funcionales;Eibar;1782;2047;1591;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Áreas funcionales;Gernika-Markina;2064;2403;1866;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Áreas funcionales;Igorre;2028; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Áreas funcionales;Laguardia;1116; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Áreas funcionales;Laudio / Llodio;1827; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Áreas funcionales;Arrasate-Bergara;1912;1956;1888;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Áreas funcionales;Mungia;2403; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Áreas funcionales;Tolosa;1855; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Áreas funcionales;Zarautz-Azpeitia;2831; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 01;1242; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 02;2254; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 03;1677;2174;1428;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 04;1548;2059;1354;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 05;1744; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 06;1635; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 01;3234; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 02;4508; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 03;1926; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 04;4077; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 05;3336;3245;3424;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 06;2465;2758;2341;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Bilbao zona 01;2432; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Bilbao zona 02;2033; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Bilbao zona 03;1310; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Bilbao zona 04;2090; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Bilbao zona 05;1672; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Bilbao zona 06;2846; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Bilbao zona 07;2107;2889;1825;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T4;Precio viv m2;Zonas de capitales;Bilbao zona 08;1958; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Nacional;ESPAÑA;1436;1420;1444;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;PAIS VASCO;2364;2606;2278;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;ANDALUCIA;1209;1242;1187;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;ARAGON;1157;1234;1141;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;ASTURIAS;1302;1477;1160;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;BALEARES;1925;2055;1863;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;CANARIAS;1407;1304;1484;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;CANTABRIA;1443;1425;1454;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;CASTILLA Y LEON;1005;1148;920;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;CASTILLA-LA MANCHA;706;851;629;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;CATALUÑA;1745;1687;1762;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;EXTREMADURA;680;885;604;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;GALICIA;1245;1283;1199;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;MADRID;2079;1994;2120;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;MURCIA;958;1006;921;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;NAVARRA;1384;1462;1345;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;LA RIOJA;1132;1343;987;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;CCAA;VALENCIA;1154;1221;1118;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;TTHH;ÁLAVA;1891;2134;1666;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;TTHH;GIPUZKOA;3599;3535;3618;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;TTHH;BIZKAIA;2407;3335;2244;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Resto de TTHH;ARABA/ÁLAVA;1265; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Resto de TTHH;GIPUZKOA;2266;2369;2241;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Resto de TTHH;BIZKAIA;2327;2640;2186;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Álava Central;1814;2113;1575;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Balmaseda-Zalla;1284; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Beasain-Zumárraga;1981; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Bilbao Metropolitano;2395;2922;2240;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Donostia-San Sebastián;3005;3083;2987;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Durango;1945;1840;2042;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Eibar;1943;2091;1759;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Gernika-Markina;2332;2725;2022;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Igorre;1772; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Laguardia;656; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Laudio / Llodio;1493; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Arrasate-Bergara;2101;2131;2090;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Mungia;2430; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Tolosa;1964; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Áreas funcionales;Zarautz-Azpeitia;2798;3154;2681;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 01;1597; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 02;2293; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 03;1906;2090;1683;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 04;1556;2088;1319;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 05;1592; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 06;1948;2114;1518;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 01;4205; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 02;4599; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 03;1789; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 04;3895;4499;3719;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 05;3200;3499;3008;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 06;2360;2217;2428;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Bilbao zona 01;2339; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Bilbao zona 02;2082; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Bilbao zona 03;1622; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Bilbao zona 04;2075; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Bilbao zona 05;1804; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Bilbao zona 06;3215;4521;2989;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Bilbao zona 07;2702;3383;2166;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T3;Precio viv m2;Zonas de capitales;Bilbao zona 08;1915; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Nacional;ESPAÑA;1434;1398;1457;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;PAIS VASCO;2316;2435;2269;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;ANDALUCIA;1191;1204;1180;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;ARAGON;1241;1530;1159;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;ASTURIAS;1257;1429;1137;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;BALEARES;1874;2074;1730;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;CANARIAS;1454;1358;1548;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;CANTABRIA;1451;1455;1448;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;CASTILLA Y LEON;1001;1083;948;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;CASTILLA-LA MANCHA;742;862;663;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;CATALUÑA;1758;1671;1793;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;EXTREMADURA;707;808;658;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;GALICIA;1254;1326;1165;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;MADRID;2092;1924;2185;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;MURCIA;1011;1057;965;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;NAVARRA;1303;1272;1316;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;LA RIOJA;1099;1103;1096;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;CCAA;VALENCIA;1120;1177;1080;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;TTHH;ÁLAVA;1847;2145;1655;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;TTHH;GIPUZKOA;3285;3004;3363;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;TTHH;BIZKAIA;2201;2808;2149;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Resto de TTHH;ARABA/ÁLAVA;1534; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Resto de TTHH;GIPUZKOA;2274;2337;2246;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Resto de TTHH;BIZKAIA;2319;2487;2218;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Álava Central;1809;2120;1615;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Balmaseda-Zalla;1630; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Beasain-Zumárraga;2128; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Bilbao Metropolitano;2338;2717;2226;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Donostia-San Sebastián;2821;2582;2901;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Durango;2014;2173;1708;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Eibar;1866;1935;1779;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Gernika-Markina;2196;2248;2165;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Igorre;1443; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Laguardia;587; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Laudio / Llodio;1761; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Arrasate-Bergara;2040;2035;2045;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Mungia;2018; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Tolosa;2332;2648;2212;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Áreas funcionales;Zarautz-Azpeitia;2844;3360;2720;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 01;1618; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 02;2347; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 03;1916;2036;1813;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 04;1794;2299;1304;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 05;1639; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Vitoria-Gasteiz zona 06;2040; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 01;2885; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 02;4950; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 03;2000; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 04;3882; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 05;3295;3450;3176;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Donostia-San Sebastián zona 06;2229;2420;2017;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Bilbao zona 01;2502;2932;2385;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Bilbao zona 02;2079; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
2014;T2;Precio viv m2;Zonas de capitales;Bilbao zona 03;1380; n.d. ; n.d. ;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.;n.d.
