1.0.-Etxebizitza salerosketak. 2013ko 1. hiruhilekoa;;;;;;;;;;
1.0.- Número de compraventas de vivienda. 01 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;268,00;276,00;218,00;;;;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;202,00;237,00;130,00;;;;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;294,00;296,00;277,00;;;;;;
Hiriburak/Capitales de TTHH;Bilbao;306,00;313,00;290,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;341,00;339,00;344,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;314,00;322,00;298,00;;;;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;330,00;334,00;312,00;;;;;;
Eskualde Egitura/Áreas funcionales;Álava Central;205,00;239,00;131,00;;;;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;345,00;346,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumárraga;250,00;249,00;254,00;;;;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;318,00;324,00;302,00;;;;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;310,00;318,00;286,00;;;;;;
Eskualde Egitura/Áreas funcionales;Durango;347,00;347,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Eibar;297,00;300,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;328,00;322,00;338,00;;;;;;
Eskualde Egitura/Áreas funcionales;Igorre;354,00;354,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laguardia;359,00; n.d. ; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;362,00;371,00;349,00;;;;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;314,00;295,00;324,00;;;;;;
Eskualde Egitura/Áreas funcionales;Tolosa;299,00;300,00; n.d. ;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;342,00;370,00;297,00;;;;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;342,00;370,00;317,00;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.4.2.- Hipoteka-kredituen batez besteko iraupena (hilabetetan). Higiezinaren mota.  2013ko 1. hiruhilekoa;;;;;;;;;;
3.4.2.- Duración media de los nuevos créditos hipotecarios (meses). Tipo bien inmueble. 01 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;BATEZBESTEKOA MEDIA;ETXEBIZITZAK VIVIENDAS;LOKALAK LOCALES;GARAJEAK/TRASTEROAK GARAJE/TRASTEROS;ORUBEAK SOLARES;NABEAK   NAVES;;;
Nazionala/Nacional;ESPAÑA;263,00;283,00;153,00;235,00;162,00;140,00;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;272,00;288,00;157,00;247,00;193,00;105,00;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;254,00;274,00;150,00;226,00;166,00;141,00;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;275,00;277,00;145,00;306,00;118,00;136,00;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;259,00;277,00;141,00;311,00;41,00;103,00;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;236,00;246,00;138,00;266,00;214,00; n.d. ;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;165,00;225,00;130,00;110,00;161,00;115,00;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;287,00;301,00;157,00;284,00; n.d. ;173,00;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;269,00;280,00;154,00;276,00;213,00;133,00;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;247,00;280,00;159,00;209,00;118,00;148,00;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;264,00;281,00;152,00;243,00;169,00;142,00;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;276,00;283,00;153,00;361,00;234,00;199,00;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;268,00;265,00;171,00;309,00;202,00;136,00;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;337,00;344,00;169,00;342,00;333,00; n.d. ;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;254,00;281,00;158,00;206,00;180,00;128,00;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;296,00;314,00;183,00;315,00;157,00;129,00;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;286,00;307,00;196,00;253,00;236,00;106,00;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;254,00;268,00;165,00;240,00;134,00;161,00;;;
Hiriburak/Capitales de TTHH;Vitoria-Gasteiz;192,00;202,00;130,00;148,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Donostia-San Sebastián;288,00;294,00;144,00;355,00; n.d. ; n.d. ;;;
Hiriburak/Capitales de TTHH;Bilbao;290,00;306,00;158,00;268,00; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;ARABA/ÁLAVA;336,00;341,00; n.d. ;408,00; n.d. ; n.d. ;;;
Lurralderen gainerakoa/Resto de TTHH;GIPUZKOA;304,00;314,00;163,00;304,00; n.d. ;106,00;;;
Lurralderen gainerakoa/Resto de TTHH;BIZKAIA;292,00;330,00;167,00;237,00;183,00;109,00;;;
Eskualde Egitura/Áreas funcionales;Álava Central;194,00;205,00;128,00;152,00; n.d. ;97,00;;;
Eskualde Egitura/Áreas funcionales;Balmaseda-Zalla;344,00;345,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Beasain-Zumarraga;244,00;250,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Bilbao Metropolitano;278,00;318,00;167,00;197,00;158,00;112,00;;;
Eskualde Egitura/Áreas funcionales;Donostia-San Sebastián;303,00;311,00;149,00;322,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Durango;336,00;347,00; n.d. ;379,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Eibar;293,00;297,00; n.d. ;297,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Gernika-Markina;334,00;328,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Igorre;355,00;354,00; n.d. ;366,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laguardia;341,00; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Laudio / Llodio;360,00;362,00; n.d. ;390,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Arrasate-Bergara;301,00;314,00; n.d. ;301,00; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Mungia; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Tolosa;258,00;299,00; n.d. ; n.d. ; n.d. ; n.d. ;;;
Eskualde Egitura/Áreas funcionales;Zarautz-Azpeitia;338,00;342,00; n.d. ;345,00; n.d. ; n.d. ;;;
;;;;;;;;;;
;;;;;;;;;;
3.5.1.- Batez besteko hileroko hipoteka-kuota (€) eta  Soldata-kostuari buruz ehunekoa. 2013ko 1. hiruhilekoa;;;;;;;;;;
3.5.1.- Cuota hipotecaria mensual media (€) y Porcentaje respecto al coste salarial. 01 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                           ÁMBITO;Hileko kuota Cuota mensual;Soldata-kostua Coste salarial;% soldataren gaineko kuota % cuota sobre salario;;;;;;
Nazionala/Nacional;ESPAÑA;552,96;1.883,54;29,36;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;657,37;2.224,22;29,56;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;488,42;1.699,08;28,75;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;558,04;1.785,42;31,26;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;475,93;1.834,88;25,94;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;658,04;1.743,35;37,75;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;406,36;1.553,67;26,15;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;500,91;1.688,14;29,67;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;498,67;1.707,23;29,21;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;439,99;1.705,01;25,81;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;613,69;2.033,77;30,17;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;358,66;1.589,23;22,57;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;489,61;1.618,13;30,26;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;732,67;2.213,65;33,10;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;403,98;1.692,10;23,87;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;525,14;1.946,53;26,98;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;534,02;1.738,05;30,73;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;449,77;1.696,08;26,52;;;;;;
;;;;;;;;;;
;;;;;;;;;;
3.5.2.- Interes-mota. Zenbatekoa (%). 2013ko 1. hiruhilekoa;;;;;;;;;;
3.5.2.- Tipos de interés. Importe (%). 01 trimestre 2013;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
BANATZEA                                        DESGLOSE;EREMUA                                                    ÁMBITO;INTERESA     INTERES;;;;;;;;
Nazionala/Nacional;ESPAÑA;3,87;;;;;;;;
Euskadi/País Vasco;EUSKADI/PAIS VASCO;3,84;;;;;;;;
Erakunde Autonomoa/CCAA;ANDALUZIA/ANDALUCIA;4,00;;;;;;;;
Erakunde Autonomoa/CCAA;ARAGOI/ARAGON;3,88;;;;;;;;
Erakunde Autonomoa/CCAA;ASTURIAS/ASTURIAS;4,10;;;;;;;;
Erakunde Autonomoa/CCAA;BALEAR UHARTEAK/BALEARES;4,27;;;;;;;;
Erakunde Autonomoa/CCAA;KANARIAR UHARTEAK/CANARIAS;3,86;;;;;;;;
Erakunde Autonomoa/CCAA;KANTABRIA/CANTABRIA;3,80;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA ETA LEON/CASTILLA Y LEON;3,69;;;;;;;;
Erakunde Autonomoa/CCAA;GAZTELA-MANTXA/CASTILLA-LA MANCHA;3,86;;;;;;;;
Erakunde Autonomoa/CCAA;KATALUNIA/CATALUÑA;3,99;;;;;;;;
Erakunde Autonomoa/CCAA;EXTREMADURA/EXTREMADURA;3,90;;;;;;;;
Erakunde Autonomoa/CCAA;GALIZIA/GALICIA;4,07;;;;;;;;
Erakunde Autonomoa/CCAA;MADRIL/MADRID;3,37;;;;;;;;
Erakunde Autonomoa/CCAA;MURTZIA/MURCIA;4,21;;;;;;;;
Erakunde Autonomoa/CCAA;NAFARROA/NAVARRA;3,60;;;;;;;;
Erakunde Autonomoa/CCAA;ERRIOXA/LA RIOJA;3,65;;;;;;;;
Erakunde Autonomoa/CCAA;VALENTZIA KOMUNITATEA/VALENCIA;3,98;;;;;;;;
Lurraldea/TTHH;ARABA/ÁLAVA;3,92;;;;;;;;
Lurraldea/TTHH;GIPUZKOA;3,93;;;;;;;;
Lurraldea/TTHH;BIZKAIA;3,68;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
